MLS,zipcode,longitude,latitude,year_built,bedrooms,bathrooms,garage,sold_price_log,lot_acres_log,taxes_log,sqrt_ft_log,kitchen_features,fireplaces,floor_covering
21618147,85718,-110.925227,32.28362,2016.0,5,6.0,4.0,14.285514812209815,1.144222799920162,8.500943883596344,8.632484235750972,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Natural Stone"
21201010,85718,-110.877432,32.330542,2011.0,5,5.0,3.0,14.23750562376114,0.6931471805599453,8.366137716496281,8.621733370690162,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven",4,"Carpet, Natural Stone"
21804867,85718,-110.928038,32.339499,1981.0,4,3.0,5.0,14.45736497045232,1.6505798557652755,9.618701283196373,8.54461378699223,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Island, Lazy Susan, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Graniet",4,"Carpet, Ceramic Tile"
21506725,85718,-110.949729,32.346519,2010.0,4,5.0,3.0,14.187074804051692,0.9282193027394289,9.720705889909716,8.626764827845529,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone"
21623881,85755,-110.997108,32.46781,2009.0,3,4.0,3.0,14.220976332738882,0.6931471805599453,9.669250823818338,8.423980809694058,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood"
21703314,85718,-110.915818,32.332931,1983.0,6,4.0,3.0,14.151983508870947,0.8372475245337022,9.031333316150057,8.398184404834035,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Ceramic Tile, Wood"
21824879,85718,-110.946791,32.350271,2014.0,4,5.0,3.0,14.207553321415745,0.6931471805599453,8.924656302187074,8.450412157725886,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Wet Bar, Countertops: Granite, Microwave: Microwave, Oven: Oven",2,"Laminate, Wood, Other: Porcelain Tile"
21205975,85718,-110.921711,32.290895,2006.0,4,5.0,3.0,14.266586814266963,1.0818051703517284,9.684364035047308,8.532081803909987,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Natural Stone, Wood"
21216789,85716,-110.922995,32.224182,1968.0,6,6.0,2.0,14.217637433703022,0.688134638736401,8.656657698257485,8.438366410870266,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,Mexican Tile
21227579,85718,-110.919982,32.284922,2005.0,5,6.0,4.0,14.285514812209815,1.5040773967762742,10.059606294458085,8.738414897167749,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone"
21704013,85718,-110.941131,32.348115,2002.0,3,5.0,3.0,14.220976332738882,0.6678293725756554,9.687752738624402,8.615408238913192,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Ceramic Tile
21801020,85750,-110.845797,32.329686,2002.0,3,4.0,3.0,14.155548572493503,0.8020015854720274,9.963653245531427,8.354203562921775,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite",1,"Carpet, Concrete"
21727569,85658,-111.047851,32.480482,2009.0,3,4.0,3.0,14.220976332738882,1.2809338454620645,9.520398228902081,8.210396255104774,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",3,Other: Quartzite
21730863,85718,-110.946908,32.348191,2005.0,4,5.0,3.0,14.253766134056512,0.7514160886839212,9.678467241209058,8.440528106480752,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: YES",3,"Carpet, Natural Stone"
21827610,85658,-111.095814,32.4711,2008.0,5,6.0,3.0,14.269766465162304,0.3784364357202451,9.967022758020837,8.596189197642735,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Double",6,"Natural Stone, Wood"
21908481,85658,-111.094924,32.471745,2019.0,3,4.0,3.0,14.25312076497659,0.3920420877760237,7.596342076785751,8.094683648698815,"Dishwasher, Garbage Disposal, Island, Refrigerator",1,"Carpet, Natural Stone, Wood"
21916143,85719,-110.942252,32.229421,2015.0,5,5.0,3.0,14.260197020251155,0.26236426446749106,9.587424523909702,8.41715183723601,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Undercabinet",2,"Natural Stone, Wood"
21921483,85715,-110.862571,32.262206,2011.0,6,6.0,4.0,14.263397020933823,0.5068176023684519,9.384816231620897,8.588210678651517,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Countertops: granite, Microwave: yes, Oven: yes",2,"Carpet, Natural Stone"
